AvgSpotLen	BioSample	Experiment	Library_Name	MBases	MBytes	Organism	ReleaseDate	Run	SRA_Sample	Sample_Name	biome	chem_administration	collection_date	exp_day	feature	genotype	host	lat_lon	material	mouse_id	organism	samp_mat_process	samp_store_temp	sex	title	Assay_Type	BioProject	BioSampleModel	Center_Name	Consent	InsertSize	Instrument	LibraryLayout	LibrarySelection	LibrarySource	LoadDate	Platform	SRA_Study	diet	geo_loc_name	isol_growth_condt	seq_methods	strain
501	SAMN03406809	SRX956224	WTmice-m6564-d39_S52_L001_R1_001.fastq.NoAbs_m6564_d39	7	4	mouse gut metagenome	2015-03-13	SRR1914843	SRS873819	NoAbs_m6564_d39	mouse gut	NoAbx	2013	39	feces	C57BL/6	Mus musculus	42.2820973 N 83.7338904 W	feces	NoAbs_m6564	mouse gut metagenome	http://www.mobio.com/images/custom/file/protocol/12955.pdf	-80 C	male	Animal NoAbs_m6564 that received no antibiotics on day 39 of the model	AMPLICON	PRJNA278126	MIMARKS.specimen	UNIVERSITY OF MICHIGAN	public	0	454 GS	PAIRED	PCR	METAGENOMIC	2015-03-13	LS454	SRP056144	LabDiet 5001	USA: Michigan: Ann Arbor	missing	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	missing
501	SAMN03407077	SRX956223	WTmice-m6564-d25_S51_L001_R1_001.fastq.NoAbs_m6564_d25	8	4	mouse gut metagenome	2015-03-13	SRR1914842	SRS873820	NoAbs_m6564_d25	mouse gut	NoAbx	2013	25	feces	C57BL/6	Mus musculus	42.2820973 N 83.7338904 W	feces	NoAbs_m6564	mouse gut metagenome	http://www.mobio.com/images/custom/file/protocol/12955.pdf	-80 C	male	Animal NoAbs_m6564 that received no antibiotics on day 25 of the model	AMPLICON	PRJNA278126	MIMARKS.specimen	UNIVERSITY OF MICHIGAN	public	0	454 GS	PAIRED	PCR	METAGENOMIC	2015-03-13	LS454	SRP056144	LabDiet 5001	USA: Michigan: Ann Arbor	missing	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	missing
501	SAMN03406759	SRX956241	WTmice-m6569-d68_S68_L001_R1_001.fastq.NoAbs_m6569_d68	5	3	mouse gut metagenome	2015-03-13	SRR1914860	SRS873833	NoAbs_m6569_d68	mouse gut	NoAbx	2013	68	feces	C57BL/6	Mus musculus	42.2820973 N 83.7338904 W	feces	NoAbs_m6569	mouse gut metagenome	http://www.mobio.com/images/custom/file/protocol/12955.pdf	-80 C	male	Animal NoAbs_m6569 that received no antibiotics on day 68 of the model	AMPLICON	PRJNA278126	MIMARKS.specimen	UNIVERSITY OF MICHIGAN	public	0	454 GS	PAIRED	PCR	METAGENOMIC	2015-03-13	LS454	SRP056144	LabDiet 5001	USA: Michigan: Ann Arbor	missing	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	missing
501	SAMN03406859	SRX956240	WTmice-m6569-d66_S67_L001_R1_001.fastq.NoAbs_m6569_d66	0	0	mouse gut metagenome	2015-03-13	SRR1914859	SRS873835	NoAbs_m6569_d66	mouse gut	NoAbx	2013	66	feces	C57BL/6	Mus musculus	42.2820973 N 83.7338904 W	feces	NoAbs_m6569	mouse gut metagenome	http://www.mobio.com/images/custom/file/protocol/12955.pdf	-80 C	male	Animal NoAbs_m6569 that received no antibiotics on day 66 of the model	AMPLICON	PRJNA278126	MIMARKS.specimen	UNIVERSITY OF MICHIGAN	public	0	454 GS	PAIRED	PCR	METAGENOMIC	2015-03-13	LS454	SRP056144	LabDiet 5001	USA: Michigan: Ann Arbor	missing	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	missing
501	SAMN03407046	SRX956222	WTmice-m6564-d17_S50_L001_R1_001.fastq.NoAbs_m6564_d17	7	4	mouse gut metagenome	2015-03-13	SRR1914841	SRS873939	NoAbs_m6564_d17	mouse gut	NoAbx	2013	17	feces	C57BL/6	Mus musculus	42.2820973 N 83.7338904 W	feces	NoAbs_m6564	mouse gut metagenome	http://www.mobio.com/images/custom/file/protocol/12955.pdf	-80 C	male	Animal NoAbs_m6564 that received no antibiotics on day 17 of the model	AMPLICON	PRJNA278126	MIMARKS.specimen	UNIVERSITY OF MICHIGAN	public	0	454 GS	PAIRED	PCR	METAGENOMIC	2015-03-13	LS454	SRP056144	LabDiet 5001	USA: Michigan: Ann Arbor	missing	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	missing
501	SAMN03407215	SRX956236	WTmice-m6569-d39_S64_L001_R1_001.fastq.NoAbs_m6569_d39	5	3	mouse gut metagenome	2015-03-13	SRR1914855	SRS873990	NoAbs_m6569_d39	mouse gut	NoAbx	2013	39	feces	C57BL/6	Mus musculus	42.2820973 N 83.7338904 W	feces	NoAbs_m6569	mouse gut metagenome	http://www.mobio.com/images/custom/file/protocol/12955.pdf	-80 C	male	Animal NoAbs_m6569 that received no antibiotics on day 39 of the model	AMPLICON	PRJNA278126	MIMARKS.specimen	UNIVERSITY OF MICHIGAN	public	0	454 GS	PAIRED	PCR	METAGENOMIC	2015-03-13	LS454	SRP056144	LabDiet 5001	USA: Michigan: Ann Arbor	missing	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	missing
501	SAMN03407081	SRX956234	WTmice-m6569-d21_S62_L001_R1_001.fastq.NoAbs_m6569_d21	6	4	mouse gut metagenome	2015-03-13	SRR1914853	SRS873991	NoAbs_m6569_d21	mouse gut	NoAbx	2013	21	feces	C57BL/6	Mus musculus	42.2820973 N 83.7338904 W	feces	NoAbs_m6569	mouse gut metagenome	http://www.mobio.com/images/custom/file/protocol/12955.pdf	-80 C	male	Animal NoAbs_m6569 that received no antibiotics on day 21 of the model	AMPLICON	PRJNA278126	MIMARKS.specimen	UNIVERSITY OF MICHIGAN	public	0	454 GS	PAIRED	PCR	METAGENOMIC	2015-03-13	LS454	SRP056144	LabDiet 5001	USA: Michigan: Ann Arbor	missing	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	missing
501	SAMN03407151	SRX956233	WTmice-m6569-d18_S61_L001_R1_001.fastq.NoAbs_m6569_d18	5	3	mouse gut metagenome	2015-03-13	SRR1914852	SRS873992	NoAbs_m6569_d18	mouse gut	NoAbx	2013	18	feces	C57BL/6	Mus musculus	42.2820973 N 83.7338904 W	feces	NoAbs_m6569	mouse gut metagenome	http://www.mobio.com/images/custom/file/protocol/12955.pdf	-80 C	male	Animal NoAbs_m6569 that received no antibiotics on day 18 of the model	AMPLICON	PRJNA278126	MIMARKS.specimen	UNIVERSITY OF MICHIGAN	public	0	454 GS	PAIRED	PCR	METAGENOMIC	2015-03-13	LS454	SRP056144	LabDiet 5001	USA: Michigan: Ann Arbor	missing	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	missing
501	SAMN03407171	SRX956232	WTmice-m6569-d0_S59_L001_R1_001.fastq.NoAbs_m6569_d0	9	5	mouse gut metagenome	2015-03-13	SRR1914851	SRS873993	NoAbs_m6569_d0	mouse gut	NoAbx	2013	0	feces	C57BL/6	Mus musculus	42.2820973 N 83.7338904 W	feces	NoAbs_m6569	mouse gut metagenome	http://www.mobio.com/images/custom/file/protocol/12955.pdf	-80 C	male	Animal NoAbs_m6569 that received no antibiotics on day 0 of the model	AMPLICON	PRJNA278126	MIMARKS.specimen	UNIVERSITY OF MICHIGAN	public	0	454 GS	PAIRED	PCR	METAGENOMIC	2015-03-13	LS454	SRP056144	LabDiet 5001	USA: Michigan: Ann Arbor	missing	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	missing
501	SAMN03407131	SRX956229	WTmice-m6564-d68_S56_L001_R1_001.fastq.NoAbs_m6564_d68	1	1	mouse gut metagenome	2015-03-13	SRR1914848	SRS873994	NoAbs_m6564_d68	mouse gut	NoAbx	2013	68	feces	C57BL/6	Mus musculus	42.2820973 N 83.7338904 W	feces	NoAbs_m6564	mouse gut metagenome	http://www.mobio.com/images/custom/file/protocol/12955.pdf	-80 C	male	Animal NoAbs_m6564 that received no antibiotics on day 68 of the model	AMPLICON	PRJNA278126	MIMARKS.specimen	UNIVERSITY OF MICHIGAN	public	0	454 GS	PAIRED	PCR	METAGENOMIC	2015-03-13	LS454	SRP056144	LabDiet 5001	USA: Michigan: Ann Arbor	missing	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	missing
501	SAMN03407188	SRX956216	WTmice-m6562-d66_S43_L001_R1_001.fastq.NoAbs_m6562_d66	6	4	mouse gut metagenome	2015-03-13	SRR1914835	SRS874093	NoAbs_m6562_d66	mouse gut	NoAbx	2013	66	feces	C57BL/6	Mus musculus	42.2820973 N 83.7338904 W	feces	NoAbs_m6562	mouse gut metagenome	http://www.mobio.com/images/custom/file/protocol/12955.pdf	-80 C	male	Animal NoAbs_m6562 that received no antibiotics on day 66 of the model	AMPLICON	PRJNA278126	MIMARKS.specimen	UNIVERSITY OF MICHIGAN	public	0	454 GS	PAIRED	PCR	METAGENOMIC	2015-03-13	LS454	SRP056144	LabDiet 5001	USA: Michigan: Ann Arbor	missing	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	missing
501	SAMN03407226	SRX956237	WTmice-m6569-d3_S60_L001_R1_001.fastq.NoAbs_m6569_d3	6	3	mouse gut metagenome	2015-03-13	SRR1914856	SRS874109	NoAbs_m6569_d3	mouse gut	NoAbx	2013	3	feces	C57BL/6	Mus musculus	42.2820973 N 83.7338904 W	feces	NoAbs_m6569	mouse gut metagenome	http://www.mobio.com/images/custom/file/protocol/12955.pdf	-80 C	male	Animal NoAbs_m6569 that received no antibiotics on day 3 of the model	AMPLICON	PRJNA278126	MIMARKS.specimen	UNIVERSITY OF MICHIGAN	public	0	454 GS	PAIRED	PCR	METAGENOMIC	2015-03-13	LS454	SRP056144	LabDiet 5001	USA: Michigan: Ann Arbor	missing	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	missing
501	SAMN03406861	SRX956202	WTmice-m6559-d45_S29_L001_R1_001.fastq.NoAbs_m6559_d45	4	2	mouse gut metagenome	2015-03-13	SRR1914821	SRS873747	NoAbs_m6559_d45	mouse gut	NoAbx	2013	45	feces	C57BL/6	Mus musculus	42.2820973 N 83.7338904 W	feces	NoAbs_m6559	mouse gut metagenome	http://www.mobio.com/images/custom/file/protocol/12955.pdf	-80 C	male	Animal NoAbs_m6559 that received no antibiotics on day 45 of the model	AMPLICON	PRJNA278126	MIMARKS.specimen	UNIVERSITY OF MICHIGAN	public	0	454 GS	PAIRED	PCR	METAGENOMIC	2015-03-13	LS454	SRP056144	LabDiet 5001	USA: Michigan: Ann Arbor	missing	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	missing
501	SAMN03406885	SRX956198	WTmice-m6559-d18_S26_L001_R1_001.fastq.NoAbs_m6559_d18	5	3	mouse gut metagenome	2015-03-13	SRR1914817	SRS873748	NoAbs_m6559_d18	mouse gut	NoAbx	2013	18	feces	C57BL/6	Mus musculus	42.2820973 N 83.7338904 W	feces	NoAbs_m6559	mouse gut metagenome	http://www.mobio.com/images/custom/file/protocol/12955.pdf	-80 C	male	Animal NoAbs_m6559 that received no antibiotics on day 18 of the model	AMPLICON	PRJNA278126	MIMARKS.specimen	UNIVERSITY OF MICHIGAN	public	0	454 GS	PAIRED	PCR	METAGENOMIC	2015-03-13	LS454	SRP056144	LabDiet 5001	USA: Michigan: Ann Arbor	missing	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	missing
501	SAMN03406876	SRX956196	WTmice-m6558-d73_S23_L001_R1_001.fastq.NoAbs_m6558_d73	0	0	mouse gut metagenome	2015-03-13	SRR1914815	SRS873749	NoAbs_m6558_d73	mouse gut	NoAbx	2013	73	feces	C57BL/6	Mus musculus	42.2820973 N 83.7338904 W	feces	NoAbs_m6558	mouse gut metagenome	http://www.mobio.com/images/custom/file/protocol/12955.pdf	-80 C	male	Animal NoAbs_m6558 that received no antibiotics on day 73 of the model	AMPLICON	PRJNA278126	MIMARKS.specimen	UNIVERSITY OF MICHIGAN	public	0	454 GS	PAIRED	PCR	METAGENOMIC	2015-03-13	LS454	SRP056144	LabDiet 5001	USA: Michigan: Ann Arbor	missing	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	missing
501	SAMN03406807	SRX956194	WTmice-m6558-d69_S21_L001_R1_001.fastq.NoAbs_m6558_d69	7	4	mouse gut metagenome	2015-03-13	SRR1914813	SRS873750	NoAbs_m6558_d69	mouse gut	NoAbx	2013	69	feces	C57BL/6	Mus musculus	42.2820973 N 83.7338904 W	feces	NoAbs_m6558	mouse gut metagenome	http://www.mobio.com/images/custom/file/protocol/12955.pdf	-80 C	male	Animal NoAbs_m6558 that received no antibiotics on day 69 of the model	AMPLICON	PRJNA278126	MIMARKS.specimen	UNIVERSITY OF MICHIGAN	public	0	454 GS	PAIRED	PCR	METAGENOMIC	2015-03-13	LS454	SRP056144	LabDiet 5001	USA: Michigan: Ann Arbor	missing	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	missing
501	SAMN03406765	SRX956193	WTmice-m6558-d68_S20_L001_R1_001.fastq.NoAbs_m6558_d68	6	3	mouse gut metagenome	2015-03-13	SRR1914812	SRS873751	NoAbs_m6558_d68	mouse gut	NoAbx	2013	68	feces	C57BL/6	Mus musculus	42.2820973 N 83.7338904 W	feces	NoAbs_m6558	mouse gut metagenome	http://www.mobio.com/images/custom/file/protocol/12955.pdf	-80 C	male	Animal NoAbs_m6558 that received no antibiotics on day 68 of the model	AMPLICON	PRJNA278126	MIMARKS.specimen	UNIVERSITY OF MICHIGAN	public	0	454 GS	PAIRED	PCR	METAGENOMIC	2015-03-13	LS454	SRP056144	LabDiet 5001	USA: Michigan: Ann Arbor	missing	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	missing
501	SAMN03406903	SRX956207	WTmice-m6559-d70_S34_L001_R1_001.fastq.NoAbs_m6559_d70	6	4	mouse gut metagenome	2015-03-13	SRR1914826	SRS873752	NoAbs_m6559_d70	mouse gut	NoAbx	2013	70	feces	C57BL/6	Mus musculus	42.2820973 N 83.7338904 W	feces	NoAbs_m6559	mouse gut metagenome	http://www.mobio.com/images/custom/file/protocol/12955.pdf	-80 C	male	Animal NoAbs_m6559 that received no antibiotics on day 70 of the model	AMPLICON	PRJNA278126	MIMARKS.specimen	UNIVERSITY OF MICHIGAN	public	0	454 GS	PAIRED	PCR	METAGENOMIC	2015-03-13	LS454	SRP056144	LabDiet 5001	USA: Michigan: Ann Arbor	missing	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	missing
501	SAMN03406845	SRX956204	WTmice-m6559-d66_S31_L001_R1_001.fastq.NoAbs_m6559_d66	0	0	mouse gut metagenome	2015-03-13	SRR1914823	SRS873753	NoAbs_m6559_d66	mouse gut	NoAbx	2013	66	feces	C57BL/6	Mus musculus	42.2820973 N 83.7338904 W	feces	NoAbs_m6559	mouse gut metagenome	http://www.mobio.com/images/custom/file/protocol/12955.pdf	-80 C	male	Animal NoAbs_m6559 that received no antibiotics on day 66 of the model	AMPLICON	PRJNA278126	MIMARKS.specimen	UNIVERSITY OF MICHIGAN	public	0	454 GS	PAIRED	PCR	METAGENOMIC	2015-03-13	LS454	SRP056144	LabDiet 5001	USA: Michigan: Ann Arbor	missing	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	missing
501	SAMN03406781	SRX956211	WTmice-m6562-d25_S39_L001_R1_001.fastq.NoAbs_m6562_d25	6	3	mouse gut metagenome	2015-03-13	SRR1914830	SRS873754	NoAbs_m6562_d25	mouse gut	NoAbx	2013	25	feces	C57BL/6	Mus musculus	42.2820973 N 83.7338904 W	feces	NoAbs_m6562	mouse gut metagenome	http://www.mobio.com/images/custom/file/protocol/12955.pdf	-80 C	male	Animal NoAbs_m6562 that received no antibiotics on day 25 of the model	AMPLICON	PRJNA278126	MIMARKS.specimen	UNIVERSITY OF MICHIGAN	public	0	454 GS	PAIRED	PCR	METAGENOMIC	2015-03-13	LS454	SRP056144	LabDiet 5001	USA: Michigan: Ann Arbor	missing	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	missing
501	SAMN03406821	SRX956214	WTmice-m6562-d45_S41_L001_R1_001.fastq.NoAbs_m6562_d45	5	3	mouse gut metagenome	2015-03-13	SRR1914833	SRS873756	NoAbs_m6562_d45	mouse gut	NoAbx	2013	45	feces	C57BL/6	Mus musculus	42.2820973 N 83.7338904 W	feces	NoAbs_m6562	mouse gut metagenome	http://www.mobio.com/images/custom/file/protocol/12955.pdf	-80 C	male	Animal NoAbs_m6562 that received no antibiotics on day 45 of the model	AMPLICON	PRJNA278126	MIMARKS.specimen	UNIVERSITY OF MICHIGAN	public	0	454 GS	PAIRED	PCR	METAGENOMIC	2015-03-13	LS454	SRP056144	LabDiet 5001	USA: Michigan: Ann Arbor	missing	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	missing
501	SAMN03407011	SRX956212	WTmice-m6562-d39_S40_L001_R1_001.fastq.NoAbs_m6562_d39	0	0	mouse gut metagenome	2015-03-13	SRR1914831	SRS873758	NoAbs_m6562_d39	mouse gut	NoAbx	2013	39	feces	C57BL/6	Mus musculus	42.2820973 N 83.7338904 W	feces	NoAbs_m6562	mouse gut metagenome	http://www.mobio.com/images/custom/file/protocol/12955.pdf	-80 C	male	Animal NoAbs_m6562 that received no antibiotics on day 39 of the model	AMPLICON	PRJNA278126	MIMARKS.specimen	UNIVERSITY OF MICHIGAN	public	0	454 GS	PAIRED	PCR	METAGENOMIC	2015-03-13	LS454	SRP056144	LabDiet 5001	USA: Michigan: Ann Arbor	missing	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	missing
501	SAMN03407004	SRX956192	WTmice-m6558-d66_S19_L001_R1_001.fastq.NoAbs_m6558_d66	0	0	mouse gut metagenome	2015-03-13	SRR1914811	SRS873759	NoAbs_m6558_d66	mouse gut	NoAbx	2013	66	feces	C57BL/6	Mus musculus	42.2820973 N 83.7338904 W	feces	NoAbs_m6558	mouse gut metagenome	http://www.mobio.com/images/custom/file/protocol/12955.pdf	-80 C	male	Animal NoAbs_m6558 that received no antibiotics on day 66 of the model	AMPLICON	PRJNA278126	MIMARKS.specimen	UNIVERSITY OF MICHIGAN	public	0	454 GS	PAIRED	PCR	METAGENOMIC	2015-03-13	LS454	SRP056144	LabDiet 5001	USA: Michigan: Ann Arbor	missing	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	missing
501	SAMN03406799	SRX956213	WTmice-m6562-d3_S37_L001_R1_001.fastq.NoAbs_m6562_d3	5	3	mouse gut metagenome	2015-03-13	SRR1914832	SRS873760	NoAbs_m6562_d3	mouse gut	NoAbx	2013	3	feces	C57BL/6	Mus musculus	42.2820973 N 83.7338904 W	feces	NoAbs_m6562	mouse gut metagenome	http://www.mobio.com/images/custom/file/protocol/12955.pdf	-80 C	male	Animal NoAbs_m6562 that received no antibiotics on day 3 of the model	AMPLICON	PRJNA278126	MIMARKS.specimen	UNIVERSITY OF MICHIGAN	public	0	454 GS	PAIRED	PCR	METAGENOMIC	2015-03-13	LS454	SRP056144	LabDiet 5001	USA: Michigan: Ann Arbor	missing	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	missing
501	SAMN03406857	SRX956306	WTmice-m6576-d47_S117_L001_R1_001.fastq.NoAbs_m6576_d47	8	4	mouse gut metagenome	2015-03-13	SRR1914935	SRS873935	NoAbs_m6576_d47	mouse gut	NoAbx	2013	47	feces	C57BL/6	Mus musculus	42.2820973 N 83.7338904 W	feces	NoAbs_m6576	mouse gut metagenome	http://www.mobio.com/images/custom/file/protocol/12955.pdf	-80 C	male	Animal NoAbs_m6576 that received no antibiotics on day 47 of the model	AMPLICON	PRJNA278126	MIMARKS.specimen	UNIVERSITY OF MICHIGAN	public	0	454 GS	PAIRED	PCR	METAGENOMIC	2015-03-13	LS454	SRP056144	LabDiet 5001	USA: Michigan: Ann Arbor	missing	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	missing
501	SAMN03406754	SRX956307	WTmice-m6576-d73_S118_L001_R1_001.fastq.NoAbs_m6576_d73	40	24	mouse gut metagenome	2015-03-13	SRR1914936	SRS873936	NoAbs_m6576_d73	mouse gut	NoAbx	2013	73	feces	C57BL/6	Mus musculus	42.2820973 N 83.7338904 W	feces	NoAbs_m6576	mouse gut metagenome	http://www.mobio.com/images/custom/file/protocol/12955.pdf	-80 C	male	Animal NoAbs_m6576 that received no antibiotics on day 73 of the model	AMPLICON	PRJNA278126	MIMARKS.specimen	UNIVERSITY OF MICHIGAN	public	0	454 GS	PAIRED	PCR	METAGENOMIC	2015-03-13	LS454	SRP056144	LabDiet 5001	USA: Michigan: Ann Arbor	missing	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	missing
501	SAMN03407174	SRX956215	WTmice-m6562-d47_S42_L001_R1_001.fastq.NoAbs_m6562_d47	6	4	mouse gut metagenome	2015-03-13	SRR1914834	SRS873940	NoAbs_m6562_d47	mouse gut	NoAbx	2013	47	feces	C57BL/6	Mus musculus	42.2820973 N 83.7338904 W	feces	NoAbs_m6562	mouse gut metagenome	http://www.mobio.com/images/custom/file/protocol/12955.pdf	-80 C	male	Animal NoAbs_m6562 that received no antibiotics on day 47 of the model	AMPLICON	PRJNA278126	MIMARKS.specimen	UNIVERSITY OF MICHIGAN	public	0	454 GS	PAIRED	PCR	METAGENOMIC	2015-03-13	LS454	SRP056144	LabDiet 5001	USA: Michigan: Ann Arbor	missing	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	missing
501	SAMN03407160	SRX956210	WTmice-m6562-d18_S38_L001_R1_001.fastq.NoAbs_m6562_d18	6	4	mouse gut metagenome	2015-03-13	SRR1914829	SRS873941	NoAbs_m6562_d18	mouse gut	NoAbx	2013	18	feces	C57BL/6	Mus musculus	42.2820973 N 83.7338904 W	feces	NoAbs_m6562	mouse gut metagenome	http://www.mobio.com/images/custom/file/protocol/12955.pdf	-80 C	male	Animal NoAbs_m6562 that received no antibiotics on day 18 of the model	AMPLICON	PRJNA278126	MIMARKS.specimen	UNIVERSITY OF MICHIGAN	public	0	454 GS	PAIRED	PCR	METAGENOMIC	2015-03-13	LS454	SRP056144	LabDiet 5001	USA: Michigan: Ann Arbor	missing	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	missing
501	SAMN03407136	SRX956209	WTmice-m6562-d0_S36_L001_R1_001.fastq.NoAbs_m6562_d0	123	76	mouse gut metagenome	2015-03-13	SRR1914828	SRS873942	NoAbs_m6562_d0	mouse gut	NoAbx	2013	0	feces	C57BL/6	Mus musculus	42.2820973 N 83.7338904 W	feces	NoAbs_m6562	mouse gut metagenome	http://www.mobio.com/images/custom/file/protocol/12955.pdf	-80 C	male	Animal NoAbs_m6562 that received no antibiotics on day 0 of the model	AMPLICON	PRJNA278126	MIMARKS.specimen	UNIVERSITY OF MICHIGAN	public	0	454 GS	PAIRED	PCR	METAGENOMIC	2015-03-13	LS454	SRP056144	LabDiet 5001	USA: Michigan: Ann Arbor	missing	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	missing
501	SAMN03407181	SRX956208	WTmice-m6559-d73_S35_L001_R1_001.fastq.NoAbs_m6559_d73	10	6	mouse gut metagenome	2015-03-13	SRR1914827	SRS873943	NoAbs_m6559_d73	mouse gut	NoAbx	2013	73	feces	C57BL/6	Mus musculus	42.2820973 N 83.7338904 W	feces	NoAbs_m6559	mouse gut metagenome	http://www.mobio.com/images/custom/file/protocol/12955.pdf	-80 C	male	Animal NoAbs_m6559 that received no antibiotics on day 73 of the model	AMPLICON	PRJNA278126	MIMARKS.specimen	UNIVERSITY OF MICHIGAN	public	0	454 GS	PAIRED	PCR	METAGENOMIC	2015-03-13	LS454	SRP056144	LabDiet 5001	USA: Michigan: Ann Arbor	missing	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	missing
501	SAMN03407146	SRX956205	WTmice-m6559-d68_S32_L001_R1_001.fastq.NoAbs_m6559_d68	5	3	mouse gut metagenome	2015-03-13	SRR1914824	SRS873944	NoAbs_m6559_d68	mouse gut	NoAbx	2013	68	feces	C57BL/6	Mus musculus	42.2820973 N 83.7338904 W	feces	NoAbs_m6559	mouse gut metagenome	http://www.mobio.com/images/custom/file/protocol/12955.pdf	-80 C	male	Animal NoAbs_m6559 that received no antibiotics on day 68 of the model	AMPLICON	PRJNA278126	MIMARKS.specimen	UNIVERSITY OF MICHIGAN	public	0	454 GS	PAIRED	PCR	METAGENOMIC	2015-03-13	LS454	SRP056144	LabDiet 5001	USA: Michigan: Ann Arbor	missing	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	missing
501	SAMN03407049	SRX956206	WTmice-m6559-d69_S33_L001_R1_001.fastq.NoAbs_m6559_d69	9	5	mouse gut metagenome	2015-03-13	SRR1914825	SRS873945	NoAbs_m6559_d69	mouse gut	NoAbx	2013	69	feces	C57BL/6	Mus musculus	42.2820973 N 83.7338904 W	feces	NoAbs_m6559	mouse gut metagenome	http://www.mobio.com/images/custom/file/protocol/12955.pdf	-80 C	male	Animal NoAbs_m6559 that received no antibiotics on day 69 of the model	AMPLICON	PRJNA278126	MIMARKS.specimen	UNIVERSITY OF MICHIGAN	public	0	454 GS	PAIRED	PCR	METAGENOMIC	2015-03-13	LS454	SRP056144	LabDiet 5001	USA: Michigan: Ann Arbor	missing	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	missing
501	SAMN03407142	SRX956203	WTmice-m6559-d47_S30_L001_R1_001.fastq.NoAbs_m6559_d47	2	1	mouse gut metagenome	2015-03-13	SRR1914822	SRS873946	NoAbs_m6559_d47	mouse gut	NoAbx	2013	47	feces	C57BL/6	Mus musculus	42.2820973 N 83.7338904 W	feces	NoAbs_m6559	mouse gut metagenome	http://www.mobio.com/images/custom/file/protocol/12955.pdf	-80 C	male	Animal NoAbs_m6559 that received no antibiotics on day 47 of the model	AMPLICON	PRJNA278126	MIMARKS.specimen	UNIVERSITY OF MICHIGAN	public	0	454 GS	PAIRED	PCR	METAGENOMIC	2015-03-13	LS454	SRP056144	LabDiet 5001	USA: Michigan: Ann Arbor	missing	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	missing
501	SAMN03407118	SRX956201	WTmice-m6559-d3_S25_L001_R1_001.fastq.NoAbs_m6559_d3	5	3	mouse gut metagenome	2015-03-13	SRR1914820	SRS873947	NoAbs_m6559_d3	mouse gut	NoAbx	2013	3	feces	C57BL/6	Mus musculus	42.2820973 N 83.7338904 W	feces	NoAbs_m6559	mouse gut metagenome	http://www.mobio.com/images/custom/file/protocol/12955.pdf	-80 C	male	Animal NoAbs_m6559 that received no antibiotics on day 3 of the model	AMPLICON	PRJNA278126	MIMARKS.specimen	UNIVERSITY OF MICHIGAN	public	0	454 GS	PAIRED	PCR	METAGENOMIC	2015-03-13	LS454	SRP056144	LabDiet 5001	USA: Michigan: Ann Arbor	missing	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	missing
